site,date,title,extractedData,linkToArchive,linkToExtractedText,snippet
www.pcdiga.com,20201201,"Smartphone Samsung Galaxy S20 6.2"" 8GB/128GB Dual SIM Azul | PCDIGA","['929,90€']",https://arquivo.pt/wayback/20201201052805mp_/https://www.pcdiga.com/smartphone-samsung-galaxy-s20-6-2-8gb-128gb-dual-sim-azul,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-samsung-galaxy-s20-6-2-8gb-128gb-dual-sim-azul%2F20201201052805,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul | PCDIGA As cookies deste web site s&atilde;o<span class=""ellipsis""> ... </span> chamada local) Conta In&iacute;cio Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul Trustpilot Saltar para o final da Galeria de imagens<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20201130,"Smartphone Samsung Galaxy S20 6.2"" 8GB/128GB Dual SIM Azul | PCDIGA","['929,90€']",https://arquivo.pt/wayback/20201130052615mp_/https://www.pcdiga.com/smartphone-samsung-galaxy-s20-6-2-8gb-128gb-dual-sim-azul,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-samsung-galaxy-s20-6-2-8gb-128gb-dual-sim-azul%2F20201130052615,"Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul | PCDIGA As cookies deste web site s&atilde;o<span class=""ellipsis""> ... </span> chamada local) Conta In&iacute;cio Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul Smartphone <em>Samsung</em> <em>Galaxy</em> <em>S20</em> 6.2&quot; 8GB/128GB Dual SIM Azul Trustpilot Saltar para o final da Galeria de imagens<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone 7 32GB Dourado - PCDIGA,"['469,90€']",https://arquivo.pt/wayback/20190325070355mp_/https://www.pcdiga.com/smartphone-apple-iphone-7-32gb-dourado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-7-32gb-dourado%2F20190325070355,"Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 32GB Dourado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>&nbsp;&#8364; Produto(s) recentemente adicionado(s) &times; Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 32GB Rosa Dourado ok 469,90&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 32GB Prateado ok 469,90&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 128GB Dourado ok 649,00<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone 7 128GB Prateado - PCDIGA,"['649,00€']",https://arquivo.pt/wayback/20190325070016mp_/https://www.pcdiga.com/smartphone-apple-iphone-7-128gb-prateado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-7-128gb-prateado%2F20190325070016,"Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 128GB Prateado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span> &gt; Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 128GB Prateado Smartphone Xiaomi Redmi 6 5.45&quot; 32GB Dual SIM Azul foi<span class=""ellipsis""> ... </span> carrinho de compras. Smartphone <em>Apple</em> <em>iPhone</em> <em>7</em> 128GB Prateado P/N : A1778 | EAN : 190198068781<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone 8 64GB Dourado - PCDIGA,"['619,00€']",https://arquivo.pt/wayback/20190325071714mp_/https://www.pcdiga.com/smartphone-apple-iphone-8-64gb-dourado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-8-64gb-dourado%2F20190325071714,"Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB Dourado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span> <em>iPhone</em> 7 Plus 128GB Preto Mate ok 799,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB Prateado ok 619,00<span class=""ellipsis""> ... </span> <em>iPhone</em> 7 Plus 128GB Preto Mate ok 799,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB Prateado ok 619,00<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone 8 64GB Prateado - PCDIGA,"['619,00€']",https://arquivo.pt/wayback/20190325071511mp_/https://www.pcdiga.com/smartphone-apple-iphone-8-64gb-prateado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-8-64gb-prateado%2F20190325071511,"Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB Prateado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> 7 Plus 128GB Preto Mate ok 799,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB<span class=""ellipsis""> ... </span>&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>8</em> 64GB Prateado ok 619,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> XS 64GB Cinzento<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone X 256GB Prateado - PCDIGA,"['1 199,00€']",https://arquivo.pt/wayback/20190325072204mp_/https://www.pcdiga.com/smartphone-apple-iphone-x-256gb-prateado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-x-256gb-prateado%2F20190325072204,"Smartphone <em>Apple</em> <em>iPhone</em> <em>X</em> 256GB Prateado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> 6s 32GB Prateado ok 339,90&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>X</em> 256GB Cinzento<span class=""ellipsis""> ... </span> <em>iPhone</em> XS Max 256GB Cinzento Sideral ok 1&nbsp;449,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> <em>X</em> 64GB Cinzento Sideral ok 999<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone XS 256GB Prateado - PCDIGA,"['1 349,00€']",https://arquivo.pt/wayback/20190325070519mp_/https://www.pcdiga.com/smartphone-apple-iphone-xs-256gb-prateado,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-xs-256gb-prateado%2F20190325070519,"Smartphone <em>Apple</em> <em>iPhone</em> XS 256GB Prateado - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>,40&nbsp;&#8364; Produto(s) recentemente adicionado(s) &times; Smartphone <em>Apple</em> <em>iPhone</em> XS Max 64GB Cinzento Sideral ok 1&nbsp;279,00&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> 7 32GB Rosa Dourado ok 469,90&nbsp;&#8364; Smartphone <em>Apple</em> <em>iPhone</em> 7 32GB<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone XR 256GB Preto - PCDIGA,"['1 049,00€']",https://arquivo.pt/wayback/20190325080924mp_/https://www.pcdiga.com/smartphone-apple-iphone-xr-256gb-preto,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-xr-256gb-preto%2F20190325080924," Adicionar aos Favoritos Smartphone <em>Apple</em> <em>iPhone</em> <em>X</em> 256GB Prateado Esgotado Pre&ccedil;o Regular: 1&nbsp;229,00&nbsp;&#8364; 1<span class=""ellipsis""> ... </span>Smartphone <em>Apple</em> <em>iPhone</em> XR 256GB Preto - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>&nbsp;&#8364; Produto(s) recentemente adicionado(s) &times; Smartphone <em>Apple</em> <em>iPhone</em> XS Max 512GB Dourado ok 1&nbsp;679,00<span class=""ellipsis""> ... </span>"
www.pcdiga.com,20190325,Smartphone Apple iPhone XR 128GB Preto - PCDIGA,"['799,00€']",https://arquivo.pt/wayback/20190325081047mp_/https://www.pcdiga.com/smartphone-apple-iphone-xr-128gb-preto,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.pcdiga.com%2Fsmartphone-apple-iphone-xr-128gb-preto%2F20190325081047,"Smartphone <em>Apple</em> <em>iPhone</em> XR 128GB Preto - PCDIGA JavaScript seems to be disabled in your browser<span class=""ellipsis""> ... </span>&nbsp;&#8364; Produto(s) recentemente adicionado(s) &times; Smartphone <em>Apple</em> <em>iPhone</em> XS Max 512GB Dourado ok 1&nbsp;679,00<span class=""ellipsis""> ... </span>&nbsp;&#8364; Produto(s) recentemente adicionado(s) &times; Smartphone <em>Apple</em> <em>iPhone</em> XS Max 512GB Dourado ok 1&nbsp;679,00<span class=""ellipsis""> ... </span>"
